year,state,division,total_population,fss,homicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,firearm_suicides,total_suicides,firearm_homicides,nonfirearm_homicides,total_homicides,white_fss,nonwhite_fss,nextyearfss,nextyearnonwhitefss,nextyearwhitefss
1999,South Dakota,West North Central,748960,0.54368932,3.070925016,1.201666311,1.869258705,56,103,9,14,23,0.538461566,0,0.515789449,0,0.574999988
1999,Tennessee,East South Central,5608073.2,0.684573003,7.542697553,5.09979078,2.442906772,497,726,286,137,423,0.675595224,0.826086938,0.686301351,0.481481493,0.694362044
1999,Texas,West South Central,20465289,0.610473815,6.445059242,3.879739983,2.565319258,1224,2005,794,525,1319,0.617694378,0.442857146,0.618722558,0.496894419,0.625925899
1999,Utah,Mountain,2182137.1,0.542553191,2.337158376,1.374799044,0.962359331,153,282,30,21,51,0.560606062,NA,0.583892643,NA,0.602076113
1999,Vermont,New England,604220.1,0.73015873,2.81354427,1.324020833,1.489523437,46,63,8,9,17,0.650793672,NA,0.647058845,NA,0.656716406
1999,Virginia,South Atlantic,6989399.3,0.635903919,5.994792714,4.00606673,1.988725984,503,791,280,139,419,0.632947981,0.546391726,0.631029963,0.474226803,0.639639616
1999,Washington,Pacific,5791378.1,0.551470588,3.280739001,1.864841116,1.415897884,450,816,108,82,190,0.565807343,0.138888896,0.536451161,0,0.551415801
1999,West Virginia,South Atlantic,1806857.3,0.737991266,5.479126658,3.431372251,2.047754408,169,229,62,37,99,0.736607134,NA,0.706122458,NA,0.706611574
1999,Wisconsin,East North Central,5316484.4,0.504215852,3.799503296,2.407606049,1.391897247,299,593,128,74,202,0.513562381,0,0.515254259,0.600000024,0.519999981
1999,Wyoming,Mountain,489762.6,0.642857143,2.450166673,1.02090278,1.633444448,63,98,5,8,12,0.642105281,NA,0.506024122,NA,0.506329119
2000,Alabama,East South Central,4447100,0.732418525,9.984034539,6.611049898,3.372984642,427,583,294,150,444,0.723735392,0.790322602,0.755859375,0.877551019,0.743929386
2000,Alaska,Pacific,626932,0.700729927,5.90175649,2.552110915,3.349645576,96,137,16,21,37,0.670886099,0.5090909,0.578431368,0.608695626,0.642857134
2000,Arizona,Mountain,5130632,0.62372449,7.991218236,5.340472675,2.650745561,489,784,274,136,410,0.632737279,0.311111122,0.609724045,0.388059705,0.6378299
2000,Arkansas,West South Central,2673400,0.699140401,7.630732401,5.236777138,2.393955263,244,349,140,64,204,0.70588237,0.699999988,0.717277467,0.523809552,0.728291333
2000,California,Pacific,33871648,0.500842034,6.093591903,4.37829302,1.715298884,1487,2969,1483,581,2064,0.518889725,0.34710744,0.51024735,0.326470584,0.528112471
2000,Colorado,Mountain,4301261,0.57096248,3.510598404,1.952915668,1.557682735,350,613,84,67,151,0.566326559,NA,0.540166199,0,0.551523924
2000,Connecticut,New England,3405565,0.371710526,2.789551807,1.791185897,0.99836591,113,304,61,34,95,0.347368419,0,0.388692588,0,0.384030432
2000,Delaware,South Atlantic,783600,0.487804878,2.935171006,#VALUE!,#VALUE!,40,82,NA,NA,23,0.43589744,NA,0.490740746,0,0.521276593
2000,District of Columbia,South Atlantic,572059,0,32.1645145,24.12338587,8.041128625,0,23,138,46,184,0,NA,0.558823526,0.727272749,0
2000,Florida,South Atlantic,15982378,0.568552253,5.862707039,2.921968183,2.940738856,1186,2086,467,470,937,0.569143474,0.51449275,0.517286062,0.430769235,0.519558191
2000,Georgia,South Atlantic,8186453,0.694214876,8.049884364,5.399163716,2.650720648,588,847,442,217,659,0.691654861,0.671999991,0.669518709,0.606060624,0.673965931
2000,Hawaii,Pacific,1211537,0.270072993,2.888892374,0.742858039,2.146034335,37,137,9,26,35,0.354166657,0.183908045,0.198529407,0.192771077,0.192307696
2000,Idaho,Mountain,1293953,0.640718563,1.854781433,1.081955836,0.772825597,107,167,14,10,24,0.641509414,NA,0.647619069,NA,0.648514867
2000,Illinois,East North Central,12419293,0.429710867,7.979520251,5.427040009,2.552480242,431,1003,674,317,991,0.419572562,0.538461566,0.444151282,0.357142866,0.446766168
2000,Indiana,East North Central,6080485,0.601756955,6.035702744,3.585240322,2.450462422,411,683,218,149,367,0.593798459,0.741935492,0.574825168,0.678571403,0.567846596
2000,Iowa,West North Central,2926324,0.543252595,1.982008827,0.85431415,1.127694678,157,289,25,33,58,0.517730474,NA,0.516447365,NA,0.518394649
2000,Kansas,West North Central,2688418,0.572307692,5.244720129,3.756856263,1.487863866,186,325,101,40,141,0.575562716,NA,0.546075106,NA,0.543795645
2000,Kentucky,East South Central,4041769,0.715930902,5.047294885,3.290638332,1.756656553,373,521,133,71,204,0.722334027,0.631578922,0.668686867,0.647058845,0.671578944
2000,Louisiana,West South Central,4468976,0.696581197,13.42589443,9.554761538,3.871132895,326,468,427,173,600,0.709923685,0.647058845,0.713995934,0.621951222,0.725925922
2000,Maine,New England,1274923,0.636363636,1.411849971,0.862797204,0.549052766,98,154,11,7,18,0.578947365,NA,0.534161508,NA,0.468354434
2000,Maryland,South Atlantic,5296486,0.516877637,9.496862637,6.664796244,2.832066393,245,474,353,150,503,0.516883135,0.445945948,0.4845815,0.407894731,0.489130437
2000,Massachusetts,New England,6349097,0.271317829,1.921533094,1.055268174,0.866264919,105,387,67,55,122,0.245901644,0,0.241784036,0,0.240694791
2000,Michigan,East North Central,9938444,0.546858908,7.264718702,5.07121638,2.193502323,531,971,504,218,722,0.542626739,0.447916657,0.515699327,0.50526315,0.517571867
2000,Minnesota,West North Central,4919479,0.506818182,2.825502457,1.565206397,1.26029606,223,440,77,62,139,0.52098763,0,0.511627913,0,0.517006814
2000,Mississippi,East South Central,2844658,0.74829932,10.96792655,7.522872697,3.445053852,220,294,214,98,312,0.758474588,0.782608688,0.728658557,0.676470578,0.738831639
2000,Missouri,West North Central,5595211,0.620886981,7.113225936,4.879172564,2.234053372,434,699,273,125,398,0.622727275,0.5625,0.588965535,0.560975611,0.593144536
2000,Montana,Mountain,902195,0.67721519,3.879427397,1.884293307,1.99513409,107,158,17,18,35,0.651006699,NA,0.75999999,NA,0.759036124
2000,Nebraska,West North Central,1711263,0.595854922,3.739927761,2.395891222,1.344036539,115,193,41,23,64,0.600000024,NA,0.57219249,NA,0.521739125
2000,Nevada,Mountain,1998257,0.6025,6.705844143,4.453881558,2.251962585,241,400,89,45,134,0.607427061,0,0.565891445,0,0.567335248
2000,New Hampshire,New England,1235786,0.511450382,1.21380239,0.647361275,0.566441115,67,131,8,7,15,0.48031497,NA,0.425149709,NA,0.435582817
2000,New Jersey,Middle Atlantic,8414350,0.275,3.803026972,2.044126997,1.758899974,154,560,172,148,320,0.295454532,0,0.284982949,0.339285702,0.284883708
2000,New Mexico,Mountain,1819046,0.535168196,8.795819347,5.442413221,3.353406126,175,327,99,61,160,0.560975611,0,0.519336998,0.433333337,0.534591198
2000,New York,Middle Atlantic,18976457,0.397526502,5.222260404,3.172351931,2.049908473,450,1132,602,389,991,0.426652879,0.201219514,0.362690151,0.235632181,0.37860465
2000,North Carolina,South Atlantic,8049313,0.639546859,8.162187257,5.689926581,2.472260676,621,971,458,199,657,0.637323916,0.611650467,0.633901715,0.572916687,0.637911439
2000,North Dakota,West North Central,642200,0.514705882,1.868576767,0.778573653,1.090003114,35,68,5,7,12,0.596153855,NA,0.468354434,NA,0.545454562
2000,Ohio,East North Central,11353140,0.536764706,4.095783193,2.228458382,1.867324811,584,1088,253,212,465,0.534534514,0.505882382,0.550451219,0.608247399,0.544964015
2000,Oklahoma,West South Central,3450654,0.606854839,5.796002729,3.332701569,2.46330116,301,496,115,85,200,0.623873889,0.268292695,0.647173464,0.675000012,0.652360499
2000,Oregon,Pacific,3421399,0.612576065,2.659730712,1.812124222,0.847606491,302,493,62,29,91,0.620253146,NA,0.554455459,NA,0.562886596
2000,Pennsylvania,Middle Atlantic,12281054,0.557933579,5.292705333,3.574611756,1.718093577,756,1355,439,211,650,0.564490438,0.40625,0.536050141,0.300000012,0.55108875
2000,Rhode Island,New England,1048319,0.36,3.720241644,2.575551907,1.144689737,27,75,27,12,39,0.287878782,NA,0.25,NA,0.25
2000,South Carolina,South Atlantic,4012012,0.670428894,8.125598827,4.212350312,3.913248515,297,443,169,157,326,0.68475455,0.595744669,0.665952861,0.517857134,0.670792103
2000,South Dakota,West North Central,754844,0.536842105,1.854687856,0.132477704,1.722210152,51,95,1,13,14,0.574999988,0,0.371428579,0,0.428571433
2000,Tennessee,East South Central,5689283,0.68630137,8.278723347,6.02887921,2.249844137,501,730,343,128,471,0.694362044,0.481481493,0.675105512,0.559322059,0.677519381
2000,Texas,West South Central,20851820,0.618722574,6.315995438,3.855778536,2.460216902,1269,2051,804,513,1317,0.625925899,0.496894419,0.619433224,0.656441689,0.618048787
2000,Utah,Mountain,2233169,0.583892617,2.328529547,0.71647063,1.612058917,174,298,16,36,52,0.602076113,NA,0.566978216,NA,0.569620252
2000,Vermont,New England,608827,0.61038961,1.806752986,0.657001086,1.1497519,47,77,4,7,11,0.656716406,NA,0.583333313,NA,0.571428597
2000,Virginia,South Atlantic,7078515,0.631029987,6.145356759,4.012140965,2.133215795,484,767,284,151,435,0.639639616,0.474226803,0.585947275,0.495049506,0.58944279
2000,Washington,Pacific,5894121,0.536451169,3.393211643,1.90019852,1.493013123,390,727,112,88,200,0.551415801,0,0.554609954,0.3125,0.556732237
2000,West Virginia,South Atlantic,1808344,0.706122449,4.423937039,3.096755927,1.327181112,173,245,56,24,80,0.706611574,NA,0.681818187,NA,0.692857146
2000,Wisconsin,East North Central,5363675,0.515254237,3.244044428,2.088120552,1.155923877,304,590,112,62,174,0.519999981,0.600000024,0.496087641,0,0.500818312
2000,Wyoming,Mountain,493782,0.602409639,2.025185203,1.012592602,1.012592602,50,83,5,5,10,0.506329119,NA,0.662650585,NA,0.658536613
2001,Alabama,East South Central,4472421.667,0.755859375,9.502681805,6.752493894,2.750187911,387,512,302,123,425,0.743929386,0.877551019,0.741245151,0.813559294,0.734375
2001,Alaska,Pacific,634118.8333,0.637254902,5.992567639,3.94247871,2.050088929,65,102,25,13,38,0.642857134,0.608695626,0.696969688,0.764705896,0.677777767
2001,Arizona,Mountain,5303246.333,0.610169492,9.315049104,6.260316402,3.054732702,468,767,332,162,494,0.6378299,0.388059705,0.634506226,0.303571433,0.649938822
2001,Arkansas,West South Central,2696312,0.717277487,6.787048383,4.079646569,2.707401814,274,382,110,73,183,0.728291333,0.523809552,0.681697607,0.722222209,0.682719529
2001,California,Pacific,34302631.5,0.512186507,6.480552374,4.632297671,1.848254703,1450,2831,1589,634,2223,0.528112471,0.326470584,0.45950976,0.30092594,0.480114669
2001,Colorado,Mountain,4376613.667,0.540166205,3.861432899,2.239174107,1.622258792,390,722,98,71,169,0.551523924,0,0.522696018,0,0.520923495
2001,Connecticut,New England,3422105.667,0.406360424,5.026145208,2.103967762,2.922177447,115,283,72,100,172,0.384030432,0,0.311538458,0,0.303278685
2001,Delaware,South Atlantic,795246,0.490740741,4.149659351,2.389197808,1.760461543,53,108,19,14,33,0.521276593,0,0.560606062,0,0.571428597
2001,District of Columbia,South Atlantic,573637.5,0.525,34.34224576,24.579983,9.762262753,21,40,141,56,197,0,0.727272749,0.478260875,0,NA
2001,Florida,South Atlantic,16333629.83,0.517286085,5.932545369,3.508099583,2.424445785,1197,2314,573,396,969,0.519558191,0.430769235,0.515618324,0.369747907,0.516711831
2001,Georgia,South Atlantic,8382701,0.669518717,8.1238732,5.415915467,2.707957733,626,935,454,227,681,0.673965931,0.606060624,0.675467551,0.625,0.676395953
2001,Hawaii,Pacific,1223863.833,0.227941176,2.778086833,0.735375926,2.042710907,31,136,9,25,34,0.192307696,0.192771077,0.150000006,0,0.25
2001,Idaho,Mountain,1322705,0.647619048,3.099708552,1.89006619,1.209642362,136,210,25,16,41,0.648514867,NA,0.678217828,NA,0.681818187
2001,Illinois,East North Central,12488072.5,0.443371378,8.704305648,5.981707746,2.722597903,505,1139,747,340,1087,0.446766168,0.357142866,0.408056051,0.428571433,0.400000006
2001,Indiana,East North Central,6119324.167,0.574825175,7.141311492,4.73908543,2.402226063,411,715,290,147,437,0.567846596,0.678571403,0.602960944,0.67567569,0.599137902
2001,Iowa,West North Central,2935617.5,0.516447368,2.077927387,0.817545201,1.260382185,157,304,24,37,61,0.518394649,NA,0.5,NA,0.498392284
2001,Kansas,West North Central,2701027.5,0.546075085,5.294281528,3.369088245,1.925193283,160,293,91,52,143,0.543795645,NA,0.533333361,NA,0.534328341
2001,Kentucky,East South Central,4069153.167,0.668686869,5.431105464,3.391369023,2.039736441,331,495,138,83,221,0.671578944,0.647058845,0.674074054,0.733333349,0.678227365
2001,Louisiana,West South Central,4438774.667,0.713995943,12.18804829,9.011495965,3.176552328,352,493,400,141,541,0.725925922,0.621951222,0.699398816,0.696428597,0.704805493
2001,Maine,New England,1282698.167,0.534161491,1.637173931,0.545724644,1.091449287,86,161,7,14,21,0.468354434,NA,0.427710831,NA,0.426829278
2001,Maryland,South Atlantic,5349692.833,0.484581498,10.37442742,6.785436311,3.588991106,220,454,363,192,555,0.489130437,0.407894731,0.488469601,0.320987642,0.511688292
2001,Massachusetts,New England,6363779.667,0.251173709,3.865627235,1.257114548,2.608512687,107,426,80,166,246,0.240694791,0,0.215596333,0,0.2133995
2001,Michigan,East North Central,9964643.833,0.515699334,6.914446834,5.007705327,1.906741507,542,1051,499,190,689,0.517571867,0.50526315,0.522603989,0.510869563,0.518108666
2001,Minnesota,West North Central,4960749.333,0.511627907,2.560097104,1.370760654,1.18933645,242,473,68,59,127,0.517006814,0,0.478873253,0,0.487012982
2001,Mississippi,East South Central,2855638.333,0.728658537,11.41601148,7.844130589,3.571880893,239,328,224,102,326,0.738831639,0.676470578,0.740524769,0.784313738,0.737762213
2001,Missouri,West North Central,5636461.333,0.588965517,7.75309142,4.87894769,2.87414373,427,725,275,162,437,0.593144536,0.560975611,0.61038959,0.550000012,0.617647052
2001,Montana,Mountain,909267.8333,0.76,3.519315083,2.199571927,1.319743156,133,175,20,12,32,0.759036124,NA,0.625,NA,0.624277472
2001,Nebraska,West North Central,1720774.333,0.572192513,2.556988395,1.220380825,1.33660757,107,187,21,23,44,0.521739125,NA,0.522388041,NA,0.525510192
2001,Nevada,Mountain,2081135.667,0.565891473,8.408870348,5.237524959,3.171345388,219,387,109,66,175,0.567335248,0,0.579196215,0.714285731,0.576530635
2001,New Hampshire,New England,1248970.833,0.473053892,2.241845787,0.720593289,1.521252498,79,167,9,19,28,0.435582817,NA,0.462121218,NA,0.465116292
2001,New Jersey,Middle Atlantic,8466051.667,0.284982935,12.41428757,2.185198098,10.22908947,167,586,185,866,1051,0.284883708,0.339285702,0.303797454,0.347826093,0.307535648
2001,New Mexico,Mountain,1841638.167,0.519337017,7.058932766,3.638065349,3.420867417,188,362,67,63,130,0.534591198,0.433333337,0.604584515,0.400000006,0.620578766
2001,New York,Middle Atlantic,19031411.33,0.362690152,14.80709944,3.063356626,11.74374281,453,1249,583,2235,2818,0.37860465,0.235632181,0.335510194,0.171428576,0.357142866
2001,North Carolina,South Atlantic,8183845,0.633901705,7.319297958,5.107623617,2.211674341,632,997,418,181,599,0.637911439,0.572916687,0.638945222,0.585858583,0.64302057
2001,North Dakota,West North Central,641144.5,0.518987342,1.403739719,0.779855399,0.623884319,41,79,5,4,9,0.545454562,NA,0.560439587,NA,0.576470613
2001,Ohio,East North Central,11373951,0.550451189,4.607018265,2.77827819,1.828740075,671,1219,316,208,524,0.544964015,0.608247399,0.524475515,0.447058827,0.528475702
2001,Oklahoma,West South Central,3472080.333,0.647173489,6.048247156,3.628948294,2.419298862,332,513,126,84,210,0.652360499,0.675000012,0.621999979,0.565217376,0.633109629
2001,Oregon,Pacific,3467958.833,0.554455446,2.883540573,1.355264069,1.528276504,280,505,47,53,100,0.562886596,NA,0.561776042,NA,0.565130234
2001,Pennsylvania,Middle Atlantic,12307648.5,0.536050157,5.451894405,3.60751284,1.844381565,684,1276,444,227,671,0.55108875,0.300000012,0.536912739,0.475247532,0.543159604
2001,Rhode Island,New England,1051534.167,0.284090909,3.518668357,1.901982896,1.616685461,25,88,20,17,37,0.25,NA,0.313953489,NA,0.317073166
2001,South Carolina,South Atlantic,4063551.5,0.665952891,8.613155266,5.61085543,3.002299836,311,467,228,122,350,0.670792103,0.517857134,0.690909088,0.756097555,0.691326559
2001,South Dakota,West North Central,759356.5,0.40952381,2.370428119,0.921833157,1.448594962,43,105,7,11,18,0.428571433,0,0.510638297,0,0.626666665
2001,Tennessee,East South Central,5747536.333,0.675105485,7.899036625,5.34141904,2.557617586,480,711,307,147,454,0.677519381,0.559322059,0.669665813,0.695652187,0.668061376
2001,Texas,West South Central,21294480.5,0.619433198,6.644914395,4.099653899,2.545260496,1377,2223,873,542,1415,0.618048787,0.656441689,0.569510639,0.526315808,0.5689013
2001,Utah,Mountain,2285984.667,0.566978193,3.368351552,1.749793014,1.618558538,182,321,40,37,77,0.569620252,NA,0.511764705,NA,0.518072307
2001,Vermont,New England,611340.5,0.583333333,2.29004949,1.145024745,1.145024745,42,72,7,7,14,0.571428597,NA,0.543478251,NA,0.543478251
2001,Virginia,South Atlantic,7172576.5,0.585947302,7.096473631,3.83404764,3.262425992,467,797,275,234,509,0.58944279,0.495049506,0.615288198,0.460784316,0.635703921
2001,Washington,Pacific,5977733.833,0.554609929,3.262105765,1.773247237,1.488858529,391,705,106,89,195,0.556732237,0.3125,0.53884095,0,0.550531924
2001,West Virginia,South Atlantic,1810031.667,0.681818182,3.756840349,2.099410783,1.657429566,195,286,38,30,68,0.692857146,NA,0.681159437,NA,0.691449821
2001,Wisconsin,East North Central,5395813.5,0.496087637,3.966037744,2.483406812,1.482630932,317,639,134,80,214,0.500818312,0,0.491228074,0,0.494137347
2001,Wyoming,Mountain,497319,0.734939759,3.217250899,1.60862545,1.60862545,61,83,8,8,16,0.658536613,NA,0.780952394,NA,0.79411763
2002,Alabama,East South Central,4497743.333,0.741245136,9.249082689,6.49214458,2.756938109,381,514,292,124,416,0.734375,0.813559294,0.765834928,0.785714269,0.769230783
2002,Alaska,Pacific,641305.6667,0.696969697,6.237275308,4.05422895,2.183046358,92,132,26,14,40,0.677777767,0.764705896,0.564516127,0.428571433,0.666666687
2002,Arizona,Mountain,5475860.667,0.630925508,9.204032583,6.482999141,2.721033442,559,886,355,149,504,0.649938822,0.303571433,0.57995224,0.492307693,0.594986796
2002,Arkansas,West South Central,2719224,0.681697613,7.13438834,5.369178854,1.765209486,257,377,146,48,194,0.682719529,0.722222209,0.689839602,0.612903237,0.697058797
2002,California,Pacific,34733615,0.461586121,7.154452538,5.211090179,1.943362359,1490,3228,1810,675,2485,0.480114669,0.30092594,0.440942556,0.257352948,0.462002009
2002,Colorado,Mountain,4451966.333,0.522696011,4.133005199,2.605590234,1.527414965,380,727,116,68,184,0.520923495,0,0.498626381,0,0.504273534
2002,Connecticut,New England,3438646.333,0.326923077,2.84995869,1.657629034,1.192329656,85,260,57,41,98,0.303278685,0,0.327205896,NA,0.33204633
2002,Delaware,South Atlantic,806892,0.513513514,4.709428275,3.470105045,1.23932323,38,74,28,10,38,0.571428597,0,0.393617034,NA,0.393258423
2002,District of Columbia,South Atlantic,575216,0.419354839,39.81113182,30.59720175,9.213930071,13,31,176,53,229,NA,0,0.322580636,0,NA
2002,Florida,South Atlantic,16684881.67,0.515397776,6.041397356,3.805840596,2.23555676,1205,2338,635,373,1008,0.516711831,0.369747907,0.541176498,0.429629624,0.540816307
2002,Georgia,South Atlantic,8578949,0.675467547,7.833127345,5.560121642,2.273005703,614,909,477,195,672,0.676395953,0.625,0.678386748,0.463768125,0.698431849
2002,Hawaii,Pacific,1236190.667,0.175,3.073959464,1.213405052,1.860554412,21,120,15,23,38,0.25,0,0.167938933,0.166666672,0.172413796
2002,Idaho,Mountain,1351457,0.678217822,2.367814884,1.109913227,1.257901657,137,202,15,17,32,0.681818187,NA,0.631336391,NA,0.636792481
2002,Illinois,East North Central,12556852,0.4069869,8.091199928,5.797631445,2.293568484,466,1145,728,288,1016,0.400000006,0.428571433,0.39960435,0.383720934,0.398037076
2002,Indiana,East North Central,6158163.333,0.602960969,6.251864057,3.929743122,2.322120936,448,743,242,143,385,0.599137902,0.67567569,0.567934811,0.685714304,0.566037714
2002,Iowa,West North Central,2944911,0.5,1.901585481,1.018706508,0.882878973,157,314,30,26,56,0.498392284,NA,0.505681813,NA,0.516129017
2002,Kansas,West North Central,2713637,0.533333333,4.753767729,2.726967535,2.026800195,184,345,74,55,129,0.534328341,NA,0.608069181,NA,0.614925385
2002,Kentucky,East South Central,4096537.333,0.674074074,4.760117732,3.100179241,1.659938491,364,540,127,68,195,0.678227365,0.733333349,0.705467343,0.666666687,0.711320758
2002,Louisiana,West South Central,4408573.333,0.699398798,13.76862659,10.59299607,3.175630514,349,499,467,140,607,0.704805493,0.696428597,0.685466349,0.563636363,0.698492467
2002,Maine,New England,1290473.333,0.475903614,0.852400411,0.619927572,0.232472839,79,166,8,3,11,0.426829278,NA,0.452554733,NA,0.452554733
2002,Maryland,South Atlantic,5402899.667,0.488469602,9.994633128,6.755631651,3.239001477,233,477,365,175,540,0.511688292,0.320987642,0.486761719,0.448717952,0.486486495
2002,Massachusetts,New England,6378462.333,0.22706422,2.900385553,1.473709416,1.426676137,99,436,94,91,185,0.2133995,0,0.281755209,0,0.287153661
2002,Michigan,East North Central,9990843.667,0.522603978,6.966378648,4.89448155,2.071897098,578,1106,489,207,696,0.518108666,0.510869563,0.508260429,0.413043469,0.511375964
2002,Minnesota,West North Central,5002019.667,0.478873239,2.538974423,1.099555853,1.439418571,238,497,55,72,127,0.487012982,0,0.497959197,0,0.510775864
2002,Mississippi,East South Central,2866618.667,0.740524781,10.63971304,7.255935447,3.383777588,254,343,208,97,305,0.737762213,0.784313738,0.735119045,0.576923072,0.742049456
2002,Missouri,West North Central,5677711.667,0.61038961,6.446259012,4.456020574,1.990238438,423,693,253,113,366,0.617647052,0.550000012,0.605301917,0.694444418,0.601265848
2002,Montana,Mountain,916340.6667,0.625,2.50998355,0.982167476,1.527816074,115,184,9,14,23,0.624277472,NA,0.666666687,NA,0.678571403
2002,Nebraska,West North Central,1730285.667,0.52238806,2.889696248,1.560435974,1.329260274,105,201,27,23,50,0.525510192,NA,0.488636374,NA,0.485207111
2002,Nevada,Mountain,2164014.333,0.579196217,8.086822593,5.267987289,2.818835304,245,423,114,61,175,0.576530635,0.714285731,0.569124401,0.6875,0.585858583
2002,New Hampshire,New England,1262155.667,0.5,0.713065768,0.396147649,0.316918119,66,132,5,4,9,0.465116292,NA,0.443037987,NA,0.45161289
2002,New Jersey,Middle Atlantic,8517753.333,0.318264014,3.909481608,2.441958482,1.467523126,176,553,208,125,333,0.307535648,0.347826093,0.31122449,0.235294119,0.319688112
2002,New Mexico,Mountain,1864230.333,0.604584527,8.636271879,4.344956659,4.291315219,211,349,81,80,161,0.620578766,0.400000006,0.615160346,0.606060624,0.61589402
2002,New York,Middle Atlantic,19086365.67,0.335510204,4.86734885,2.881638178,1.985710672,411,1225,550,379,929,0.357142866,0.171428576,0.353344768,0.103030302,0.388611376
2002,North Carolina,South Atlantic,8318377,0.638945233,7.741894843,5.614075919,2.127818924,630,986,467,177,644,0.64302057,0.585858583,0.648167551,0.490384609,0.662693679
2002,North Dakota,West North Central,640089,0.582417582,0.937369647,0.468684824,0.468684824,53,91,3,3,6,0.576470613,NA,0.493827164,NA,0.627118647
2002,Ohio,East North Central,11394762,0.524475524,4.818003219,3.097914638,1.720088581,675,1287,353,196,549,0.528475702,0.447058827,0.532588482,0.451219499,0.533468544
2002,Oklahoma,West South Central,3493506.667,0.624,5.610408643,3.23457233,2.375836313,312,500,113,83,196,0.633109629,0.565217376,0.594479859,0.509803951,0.611650467
2002,Oregon,Pacific,3514518.667,0.561776062,3.016060236,1.821017501,1.195042735,291,518,64,42,106,0.565130234,NA,0.559121609,NA,0.559027791
2002,Pennsylvania,Middle Atlantic,12334243,0.536912752,5.18880648,3.697024617,1.491781863,720,1341,456,184,640,0.543159604,0.475247532,0.540298522,0.474747479,0.54560262
2002,Rhode Island,New England,1054749.333,0.348837209,4.076798027,2.370231411,1.706566616,30,86,25,18,43,0.317073166,NA,0.119047619,NA,0.123456791
2002,South Carolina,South Atlantic,4115091,0.690909091,7.922060533,5.516281414,2.405779119,304,440,227,99,326,0.691326559,0.756097555,0.689075649,0.714285731,0.686131358
2002,South Dakota,West North Central,763869,0.531914894,2.880074987,0.654562497,2.22551249,50,94,5,17,22,0.626666665,0,0.5,0,0.540229857
2002,Tennessee,East South Central,5805789.667,0.66966581,8.043694773,5.563412017,2.480282757,521,778,323,144,467,0.668061376,0.695652187,0.646981657,0.734693885,0.645714283
2002,Texas,West South Central,21737141,0.569510611,6.537198245,4.089774272,2.447423974,1315,2309,889,532,1421,0.5689013,0.526315808,0.572094977,0.455621302,0.579716742
2002,Utah,Mountain,2338800.333,0.511764706,2.308876018,1.154438009,1.154438009,174,340,27,27,54,0.518072307,NA,0.538690448,NA,0.543478251
2002,Vermont,New England,613854,0.586956522,1.303241487,0.488715558,0.81452593,54,92,3,5,8,0.543478251,NA,0.445783138,NA,0.445783138
2002,Virginia,South Atlantic,7266638,0.615288221,5.463324305,3.935795343,1.527528962,491,798,286,111,397,0.635703921,0.460784316,0.560099125,0.419047624,0.577363908
2002,Washington,Pacific,6061346.667,0.538840937,3.51407058,1.814778234,1.699292346,437,811,110,103,213,0.550531924,0,0.548427701,0.224489793,0.550000012
2002,West Virginia,South Atlantic,1811719.333,0.68115942,5.243637812,3.642948375,1.600689437,188,276,66,29,95,0.691449821,NA,0.718045115,NA,0.718146741
2002,Wisconsin,East North Central,5427952,0.49122807,3.518822569,2.247624887,1.271197682,308,627,122,69,191,0.494137347,0,0.47913447,0,0.491694361
2002,Wyoming,Mountain,500856,0.780952381,4.592138259,1.597265481,2.994872778,82,105,8,15,23,0.79411763,NA,0.642201841,NA,0.657142878
2003,Alabama,East South Central,4523065,0.765834933,9.595263389,7.119066385,2.476197004,399,521,322,112,434,0.769230783,0.785714269,0.693160832,0.738461554,0.694323123
2003,Alaska,Pacific,648492.5,0.637096774,7.247578037,4.934521217,2.31305682,79,124,32,15,47,0.666666687,0.428571433,0.606451631,0.3898305,0.629213512
2003,Arizona,Mountain,5648475,0.578571429,8.816538977,5.736061503,3.080477474,486,840,324,174,498,0.594986796,0.492307693,0.580387712,0.169014081,0.604738176
2003,Arkansas,West South Central,2742136,0.689839572,7.111244665,4.485554327,2.625690338,258,374,123,72,195,0.697058797,0.612903237,0.642659307,0.8125,0.639296174
2003,California,Pacific,35164598.5,0.443037975,7.072453849,5.067596606,2.004857243,1505,3397,1782,705,2487,0.462002009,0.257352948,0.405180126,0.234899327,0.427197814
2003,Colorado,Mountain,4527319,0.498626374,4.240920509,2.584310935,1.656609574,363,728,117,75,192,0.504273534,0,0.50757575,0.3125,0.509283841
2003,Connecticut,New England,3455187,0.327205882,3.096793314,1.620751641,1.476041673,89,272,56,51,107,0.33204633,NA,0.357142866,0,0.349090904
2003,Delaware,South Atlantic,818538,0.446808511,3.054225949,2.199042683,0.855183266,42,94,18,7,25,0.393258423,NA,0.39784947,NA,0.378048778
2003,District of Columbia,South Atlantic,576794.5,0.277777778,33.6341626,27.04602766,6.588134942,10,36,156,38,194,NA,0,0,0,0
2003,Florida,South Atlantic,17036133.5,0.540705268,5.893356025,3.874118502,2.019237522,1242,2297,660,344,1004,0.540816307,0.429629624,0.286158264,0.363636374,0.503549218
2003,Georgia,South Atlantic,8775197,0.674897119,8.387276092,5.618107491,2.769168601,656,972,493,243,736,0.698431849,0.463768125,0.622428,0.510489523,0.637910068
